#time	ekin		epot		etot		chain_length	Tmolecule	Twater
164	5807.057051	248.271943	6055.328994	4.511818	439.629528	283.198851
165	5702.874725	352.452805	6055.327530	4.489272	368.671018	283.524191
166	5618.641044	436.730109	6055.371153	4.588093	338.527539	281.453406
167	5732.082130	323.285302	6055.367431	4.733348	403.363222	282.164492
168	5827.932105	227.437351	6055.369457	4.888770	419.663877	286.063688
169	5858.373550	196.996043	6055.369592	5.088011	419.746080	287.738750
170	5795.548492	259.821122	6055.369614	5.244209	443.288757	282.249273
171	5630.091051	425.278499	6055.369550	4.519706	326.933110	283.079909
172	5689.014960	366.343487	6055.358447	3.957063	311.768346	287.635712
173	5764.867786	290.490124	6055.357911	3.739500	372.807759	286.595173
174	5874.224800	181.133107	6055.357908	3.671417	409.760429	289.470558
175	5896.756392	158.601400	6055.357792	3.828496	409.209650	290.762799
176	5828.833991	226.523133	6055.357124	4.094331	355.508537	291.612553
177	5637.693633	417.663201	6055.356834	4.603167	255.046741	289.661694
178	5538.428877	516.928183	6055.357060	5.287667	207.938055	288.214495
179	5551.014405	504.342003	6055.356408	4.943028	222.556196	287.656952
180	5629.189687	426.163958	6055.353645	4.649501	302.401411	285.132819
181	5790.474827	264.882737	6055.357564	4.383717	393.654991	286.223239
182	5811.663725	243.693650	6055.357375	4.171588	381.469087	288.438583
183	5809.837806	245.521692	6055.359498	4.026719	336.244869	292.214050
184	5720.024444	335.335541	6055.359986	4.031060	289.828064	291.229803
185	5696.005316	359.356947	6055.362263	4.378837	253.666368	293.002149
186	5737.723268	317.640971	6055.364239	5.153596	281.258046	292.942363
187	5756.758550	298.605579	6055.364129	6.273795	302.934909	292.136181
188	5844.735311	210.638788	6055.374099	7.594788	348.876360	293.059687
189	5773.145716	282.235464	6055.381180	7.830668	359.748283	288.171971
190	5833.729641	221.644549	6055.374190	7.059938	342.974708	292.957401
191	5836.143058	219.237359	6055.380417	5.821543	331.753987	294.052536
192	5882.805064	172.569261	6055.374325	4.795645	373.041381	293.092025
193	5861.375084	194.000583	6055.375667	4.256505	352.233187	293.691425
194	5868.114568	187.260825	6055.375393	4.177939	317.293275	297.058680
195	5768.427253	286.945751	6055.373004	4.291922	302.073439	292.854801
196	5744.469466	310.923956	6055.393422	4.453363	302.784524	291.470012
197	5688.645148	366.749395	6055.394542	4.570388	217.177217	295.723089
198	5732.671314	322.723399	6055.394713	4.532212	250.691646	295.283183
199	5821.101387	234.292641	6055.394028	4.161140	317.209569	294.468040
200	5898.265959	157.128491	6055.394450	4.134620	398.420574	291.770991
