#time	ekin		epot		etot		chain_length
3.51	9.259967	3.920630	13.180596	22.412905
3.52	9.248498	3.936441	13.184939	22.405316
3.53	9.196621	3.992663	13.189283	22.397165
3.54	9.105143	4.088486	13.193628	22.388464
3.55	8.975548	4.222427	13.197975	22.379224
3.56	8.809968	4.392354	13.202322	22.369458
3.57	8.611150	4.595521	13.206671	22.359183
3.58	8.382409	4.828611	13.211020	22.348412
3.59	8.127576	5.087795	13.215372	22.337164
3.6	7.850933	5.368791	13.219724	22.325456
3.61	7.557141	5.666936	13.224077	22.313306
3.62	7.251168	5.977265	13.228432	22.300736
3.63	6.938201	6.294587	13.232789	22.287764
3.64	6.623566	6.613580	13.237146	22.274413
3.65	6.312635	6.928870	13.241505	22.260704
3.66	6.010740	7.235125	13.245865	22.246659
3.67	5.723084	7.527143	13.250227	22.232302
3.68	5.454653	7.799937	13.254590	22.217654
3.69	5.210136	8.048819	13.258955	22.202740
3.7	4.993844	8.269477	13.263321	22.187583
3.71	4.809638	8.458050	13.267688	22.172206
3.72	4.660866	8.611191	13.272057	22.156633
3.73	4.550306	8.726122	13.276427	22.140889
3.74	4.480114	8.800684	13.280799	22.124995
3.75	4.451796	8.833376	13.285172	22.108976
3.76	4.466169	8.823377	13.289546	22.092854
3.77	4.523356	8.770566	13.293922	22.076652
3.78	4.622778	8.675522	13.298299	22.060392
3.79	4.763157	8.539522	13.302678	22.044096
3.8	4.942541	8.364517	13.307058	22.027784
3.81	5.158332	8.153107	13.311439	22.011477
3.82	5.407325	7.908497	13.315822	21.995194
3.83	5.685758	7.634447	13.320205	21.978954
3.84	5.989375	7.335215	13.324590	21.962776
3.85	6.313491	7.015485	13.328976	21.946677
3.86	6.653068	6.680295	13.333363	21.930672
3.87	7.002798	6.334953	13.337751	21.914778
3.88	7.357186	5.984954	13.342140	21.899008
3.89	7.710640	5.635890	13.346530	21.883377
3.9	8.057563	5.293356	13.350920	21.867896
3.91	8.392445	4.962866	13.355310	21.852576
3.92	8.709948	4.649753	13.359701	21.837429
3.93	9.005001	4.359092	13.364093	21.822463
3.94	9.272874	4.095610	13.368484	21.807686
3.95	9.509266	3.863609	13.372875	21.793105
3.96	9.710368	3.666898	13.377266	21.778726
3.97	9.872930	3.508726	13.381656	21.764555
3.98	9.994313	3.391733	13.386045	21.750594
3.99	10.072535	3.317899	13.390434	21.736847
4	10.106306	3.288515	13.394821	21.723315
4.01	10.095045	3.304162	13.399208	21.709999
4.02	10.038897	3.364695	13.403592	21.696899
4.03	9.938726	3.469249	13.407975	21.684013
4.04	9.796107	3.616249	13.412356	21.671340
4.05	9.613300	3.803436	13.416736	21.658875
4.06	9.393211	4.027902	13.421113	21.646617
4.07	9.139350	4.286139	13.425489	21.634559
4.08	8.855773	4.574089	13.429862	21.622697
4.09	8.547016	4.887218	13.434234	21.611024
4.1	8.218022	5.220582	13.438604	21.599535
4.11	7.874061	5.568912	13.442973	21.588221
4.12	7.520647	5.926693	13.447340	21.577076
4.13	7.163446	6.288260	13.451706	21.566090
4.14	6.808187	6.647884	13.456071	21.555256
4.15	6.460570	6.999866	13.460436	21.544564
4.16	6.126173	7.338628	13.464801	21.534006
4.17	5.810364	7.658802	13.469166	21.523572
4.18	5.518215	7.955316	13.473531	21.513253
4.19	5.254422	8.223475	13.477897	21.503040
4.2	5.023228	8.459037	13.482264	21.492922
4.21	4.828357	8.658275	13.486633	21.482891
4.22	4.672957	8.818045	13.491002	21.472937
4.23	4.559544	8.935829	13.495373	21.463051
4.24	4.489966	9.009780	13.499745	21.453224
4.25	4.465369	9.038750	13.504118	21.443448
4.26	4.486181	9.022312	13.508493	21.433715
4.27	4.552101	8.960768	13.512869	21.424017
4.28	4.662102	8.855144	13.517246	21.414347
4.29	4.814444	8.707180	13.521624	21.404697
4.3	5.006701	8.519301	13.526002	21.395063
4.31	5.235798	8.294583	13.530381	21.385438
4.32	5.498054	8.036707	13.534761	21.375818
4.33	5.789243	7.749897	13.539140	21.366199
4.34	6.104657	7.438863	13.543520	21.356577
4.35	6.439180	7.108720	13.547899	21.346950
4.36	6.787369	6.764909	13.552278	21.337315
4.37	7.143543	6.413114	13.556656	21.327673
4.38	7.501869	6.059164	13.561033	21.318023
4.39	7.856463	5.708945	13.565408	21.308365
4.4	8.201477	5.368303	13.569781	21.298702
4.41	8.531204	5.042947	13.574151	21.289036
4.42	8.840161	4.738357	13.578518	21.279371
4.43	9.123189	4.459693	13.582882	21.269709
4.44	9.375532	4.211709	13.587240	21.260058
4.45	9.592918	3.998676	13.591594	21.250423
4.46	9.771635	3.824308	13.595942	21.240810
4.47	9.908584	3.691699	13.600283	21.231228
4.48	10.001342	3.603275	13.604617	21.221685
4.49	10.048198	3.560744	13.608942	21.212190
4.5	10.048186	3.565073	13.613259	21.202754
4.51	10.001100	3.616465	13.617565	21.193387
4.52	9.907502	3.714359	13.621861	21.184100
4.53	9.768716	3.857429	13.626146	21.174906
4.54	9.586803	4.043615	13.630418	21.165818
4.55	9.364532	4.270146	13.634678	21.156848
4.56	9.105337	4.533589	13.638926	21.148010
4.57	8.813258	4.829902	13.643160	21.139319
4.58	8.492877	5.154504	13.647382	21.130789
4.59	8.149246	5.502344	13.651590	21.122435
4.6	7.787800	5.867986	13.655786	21.114272
4.61	7.414272	6.245698	13.659970	21.106315
4.62	7.034602	6.629540	13.664142	21.098580
4.63	6.654837	7.013468	13.668304	21.091082
4.64	6.281037	7.391420	13.672457	21.083836
4.65	5.919182	7.757420	13.676602	21.076859
4.66	5.575073	8.105667	13.680740	21.070165
4.67	5.254250	8.430623	13.684873	21.063769
4.68	4.961902	8.727099	13.689001	21.057686
4.69	4.702797	8.990330	13.693127	21.051931
4.7	4.481207	9.216044	13.697251	21.046517
4.71	4.300853	9.400522	13.701375	21.041458
4.72	4.164848	9.540651	13.705499	21.036767
4.73	4.075663	9.633961	13.709624	21.032456
4.74	4.035086	9.678665	13.713750	21.028537
4.75	4.044207	9.673671	13.717879	21.025020
4.76	4.103403	9.618605	13.722008	21.021916
4.77	4.212331	9.513808	13.726140	21.019234
4.78	4.369939	9.360333	13.730272	21.016982
4.79	4.574477	9.159928	13.734405	21.015168
4.8	4.823524	8.915015	13.738539	21.013797
4.81	5.114018	8.628654	13.742672	21.012875
4.82	5.442297	8.304506	13.746803	21.012406
4.83	5.804151	7.946782	13.750933	21.012394
4.84	6.194874	7.560187	13.755061	21.012839
4.85	6.609327	7.149858	13.759185	21.013742
