#Time Step Temp c_Twater PotEng KinEng TotEng
714.1 714100 291.24571 291.17024 -910.45201 112.90174 -797.55027
714.2 714200 307.92303 307.83903 -916.85198 119.36673 -797.48526
714.3 714300 302.74127 302.64811 -915.11927 117.35801 -797.76126
714.4 714400 298.92521 298.82339 -913.56241 115.87871 -797.6837
714.5 714500 296.87314 296.78057 -912.44372 115.08322 -797.3605
714.6 714600 301.34466 301.25402 -913.98034 116.81661 -797.16373
714.7 714700 297.56893 297.4507 -912.67886 115.35294 -797.32592
714.8 714800 304.37949 304.25985 -914.95501 117.99307 -796.96194
714.9 714900 305.81782 305.6596 -915.15379 118.55064 -796.60315
715 715000 296.23482 296.07972 -911.98711 114.83578 -797.15133
715.1 715100 295.12083 294.97524 -911.54166 114.40394 -797.13772
715.2 715200 298.16895 298.02109 -913.49663 115.58555 -797.91108
715.3 715300 301.53652 301.36653 -914.6013 116.89099 -797.71031
715.4 715400 298.60546 298.47386 -913.09612 115.75476 -797.34136
715.5 715500 296.6697 296.53597 -912.18533 115.00436 -797.18098
715.6 715600 299.66237 299.52776 -913.5854 116.16447 -797.42093
715.7 715700 297.0879 296.94221 -912.10652 115.16647 -796.94004
715.8 715800 300.12467 299.98956 -913.08799 116.34368 -796.74432
715.9 715900 305.79409 305.64962 -915.02979 118.54144 -796.48836
716 716000 305.43234 305.28562 -915.00739 118.40121 -796.60618
716.1 716100 304.8992 304.72016 -914.79824 118.19453 -796.60371
716.2 716200 300.97164 300.76885 -913.57712 116.67201 -796.90511
716.3 716300 305.15752 304.96406 -915.02304 118.29467 -796.72837
716.4 716400 299.64118 299.43166 -912.82244 116.15626 -796.66619
716.5 716500 305.32362 305.10893 -914.70699 118.35906 -796.34793
716.6 716600 301.40885 301.19767 -913.62794 116.84149 -796.78645
716.7 716700 303.10632 302.92569 -913.88347 117.49952 -796.38395
716.8 716800 294.07114 293.90396 -910.78283 113.99702 -796.78581
716.9 716900 299.84448 299.67606 -913.17617 116.23507 -796.9411
717 717000 305.40097 305.2513 -915.43728 118.38905 -797.04823
717.1 717100 299.28259 299.13844 -912.37301 116.01725 -796.35577
717.2 717200 298.38455 298.2512 -912.19835 115.66912 -796.52923
717.3 717300 295.736 295.61323 -911.12422 114.64241 -796.48181
717.4 717400 296.98796 296.85072 -912.04327 115.12773 -796.91554
717.5 717500 291.6726 291.51978 -909.77038 113.06723 -796.70316
717.6 717600 300.34925 300.20892 -912.86987 116.43074 -796.43913
717.7 717700 301.76055 301.62472 -913.86254 116.97783 -796.88471
717.8 717800 299.68629 299.54463 -912.71749 116.17374 -796.54375
717.9 717900 299.22727 299.07786 -913.04576 115.9958 -797.04995
718 718000 299.71266 299.55976 -913.15366 116.18397 -796.9697
718.1 718100 303.72989 303.53198 -914.921 117.74125 -797.17975
718.2 718200 308.20285 308.04394 -916.45572 119.4752 -796.98052
718.3 718300 299.93269 299.74729 -912.87479 116.26926 -796.60552
718.4 718400 292.96679 292.80544 -910.45007 113.56892 -796.88115
718.5 718500 301.00986 300.88023 -913.23953 116.68682 -796.5527
718.6 718600 300.21884 300.06697 -913.18736 116.38019 -796.80718
718.7 718700 300.53149 300.38385 -914.01982 116.50139 -797.51844
718.8 718800 303.1655 303.01023 -914.66564 117.52246 -797.14318
718.9 718900 297.25202 297.12778 -912.48323 115.2301 -797.25314
719 719000 301.03988 300.92978 -913.61197 116.69846 -796.91351
719.1 719100 300.04076 299.92911 -913.18921 116.31115 -796.87806
719.2 719200 304.81873 304.70813 -915.10746 118.16334 -796.94412
719.3 719300 296.49923 296.39845 -912.12879 114.93827 -797.19052
719.4 719400 297.05268 296.96618 -911.63941 115.15282 -796.48659
719.5 719500 296.35414 296.26718 -911.74112 114.88203 -796.85909
719.6 719600 301.80817 301.73621 -913.72818 116.99629 -796.73189
719.7 719700 295.17098 295.08896 -912.12866 114.42338 -797.70529
719.8 719800 296.65635 296.56294 -913.07417 114.99918 -798.07498
719.9 719900 298.47529 298.40048 -913.90194 115.7043 -798.19765
720 720000 303.36084 303.29192 -916.23319 117.59819 -798.63501
720.1 720100 298.34985 298.24794 -914.24129 115.65567 -798.58562
720.2 720200 295.35791 295.25513 -913.23363 114.49584 -798.73779
720.3 720300 295.32314 295.20225 -914.11918 114.48236 -799.63681
720.4 720400 299.09956 298.97517 -916.32253 115.9463 -800.37624
720.5 720500 293.8836 293.78089 -914.56873 113.92432 -800.64441
720.6 720600 299.04659 298.94038 -916.32531 115.92576 -800.39955
720.7 720700 295.78061 295.70244 -915.39217 114.6597 -800.73247
720.8 720800 295.31005 295.2197 -915.23987 114.47729 -800.76258
720.9 720900 301.54408 301.46319 -917.1865 116.89392 -800.29259
721 721000 304.32305 304.25116 -918.02469 117.97119 -800.05351
721.1 721100 292.55054 292.49575 -913.48746 113.40756 -800.0799
721.2 721200 294.90481 294.8545 -914.20872 114.3202 -799.88853
721.3 721300 299.5715 299.51754 -916.54331 116.12924 -800.41406
721.4 721400 299.3207 299.25793 -915.98199 116.03202 -799.94997
721.5 721500 295.86789 295.79496 -914.91735 114.69353 -800.22382
721.6 721600 299.90642 299.85716 -916.58091 116.25908 -800.32183
721.7 721700 296.18189 296.1389 -914.55755 114.81526 -799.74229
721.8 721800 296.93145 296.89183 -914.27969 115.10582 -799.17386
721.9 721900 296.04403 295.98648 -913.79585 114.76182 -799.03403
722 722000 301.36309 301.3078 -916.11477 116.82375 -799.29101
722.1 722100 299.61655 299.55511 -915.04447 116.14671 -798.89776
722.2 722200 298.34534 298.27227 -914.3731 115.65392 -798.71918
722.3 722300 291.76801 291.69326 -911.87007 113.10421 -798.76586
722.4 722400 296.04037 295.9878 -913.86073 114.7604 -799.10034
722.5 722500 296.46734 296.41535 -914.03142 114.92591 -799.10551
722.6 722600 297.57694 297.52283 -914.23791 115.35605 -798.88186
722.7 722700 302.86992 302.81668 -916.12646 117.40788 -798.71858
722.8 722800 296.16732 296.12485 -913.73499 114.80961 -798.92539
722.9 722900 294.73002 294.70706 -913.3809 114.25244 -799.12846
723 723000 300.11877 300.09938 -915.6699 116.34139 -799.32851
723.1 723100 300.02502 300.00856 -915.34242 116.30505 -799.03737
723.2 723200 297.91688 297.90034 -914.5379 115.48783 -799.05007
723.3 723300 300.31272 300.3017 -915.40878 116.41658 -798.9922
723.4 723400 293.386 293.37901 -912.78599 113.73143 -799.05456
723.5 723500 295.85218 295.8434 -913.917 114.68745 -799.22955
723.6 723600 301.11348 301.10706 -915.65438 116.72699 -798.92739
723.7 723700 296.14369 296.13576 -914.48148 114.80045 -799.68103
723.8 723800 298.6294 298.62704 -915.01889 115.76404 -799.25485
723.9 723900 293.92945 293.92359 -913.78477 113.9421 -799.84268
724 724000 298.57106 298.5563 -915.85341 115.74142 -800.11198
724.1 724100 289.04134 289.02699 -912.22323 112.04721 -800.17601
724.2 724200 297.13364 297.1084 -915.5055 115.18421 -800.32129
724.3 724300 289.28878 289.26019 -912.78505 112.14314 -800.64192
724.4 724400 296.56166 296.52033 -915.59295 114.96247 -800.63047
724.5 724500 299.02958 298.99526 -916.23601 115.91917 -800.31684
724.6 724600 297.02703 296.98397 -915.84179 115.14288 -800.69891
724.7 724700 292.5472 292.5013 -913.78566 113.40627 -800.37939
724.8 724800 294.74031 294.70435 -914.86978 114.25643 -800.61335
724.9 724900 295.8001 295.76972 -915.77838 114.66726 -801.11112
725 725000 294.37309 294.34548 -915.30727 114.11407 -801.19319
725.1 725100 297.01142 296.9846 -916.12885 115.13683 -800.99202
725.2 725200 294.0493 294.03477 -915.07537 113.98856 -801.08681
725.3 725300 294.91236 294.89808 -916.0654 114.32312 -801.74228
725.4 725400 294.14162 294.13011 -915.65588 114.02435 -801.63154
725.5 725500 299.10393 299.09282 -916.98389 115.94799 -801.0359
725.6 725600 297.76309 297.75669 -915.9862 115.42821 -800.55799
725.7 725700 295.45599 295.44391 -915.10256 114.53386 -800.5687
725.8 725800 296.47565 296.46103 -915.60551 114.92913 -800.67637
725.9 725900 300.9386 300.92512 -917.27201 116.6592 -800.61281
726 726000 297.46944 297.45021 -916.39295 115.31438 -801.07857
726.1 726100 298.80303 298.76378 -916.90022 115.83135 -801.06888
726.2 726200 292.4423 292.40747 -914.32128 113.3656 -800.95568
726.3 726300 295.77736 295.74818 -916.04939 114.65844 -801.39095
726.4 726400 291.46565 291.4209 -913.58509 112.987 -800.59809
726.5 726500 300.29324 300.26393 -917.19106 116.40903 -800.78203
726.6 726600 296.91271 296.8877 -915.6975 115.09856 -800.59893
726.7 726700 302.26545 302.24578 -917.7549 117.17356 -800.58134
726.8 726800 296.60318 296.57225 -915.59799 114.97857 -800.61942
726.9 726900 297.5948 297.56089 -915.89208 115.36297 -800.52911
727 727000 293.35118 293.29942 -914.32293 113.71793 -800.605
727.1 727100 294.00042 293.91893 -914.22095 113.96961 -800.25134
727.2 727200 300.81174 300.7183 -916.67103 116.61002 -800.06101
727.3 727300 293.87329 293.78534 -914.51206 113.92033 -800.59173
727.4 727400 295.67118 295.58037 -915.09195 114.61728 -800.47467
727.5 727500 297.79284 297.70741 -915.37067 115.43975 -799.93093
727.6 727600 301.22141 301.1287 -916.15057 116.76883 -799.38174
727.7 727700 295.69097 295.5942 -914.27647 114.62495 -799.65152
727.8 727800 299.33282 299.22155 -915.42311 116.03672 -799.38639
727.9 727900 292.57493 292.48354 -912.63912 113.41702 -799.2221
728 728000 301.25153 301.16344 -915.41425 116.78051 -798.63375
728.1 728100 298.37622 298.28631 -914.32602 115.66589 -798.66013
728.2 728200 303.31977 303.2222 -916.29019 117.58226 -798.70792
728.3 728300 298.85703 298.76621 -914.44929 115.85228 -798.59701
728.4 728400 298.7619 298.68771 -913.81655 115.8154 -798.00114
728.5 728500 294.60951 294.56253 -912.41262 114.20572 -798.2069
728.6 728600 296.5343 296.47159 -913.76444 114.95187 -798.81257
728.7 728700 298.19323 298.1458 -914.50056 115.59496 -798.9056
728.8 728800 304.53403 304.48712 -916.97872 118.05298 -798.92574
728.9 728900 296.99326 296.93524 -914.14276 115.12979 -799.01298
729 729000 295.80199 295.73771 -914.34259 114.66799 -799.67461
729.1 729100 288.5891 288.52461 -912.19829 111.87191 -800.32638
729.2 729200 300.70107 300.6361 -916.66556 116.56712 -800.09843
729.3 729300 295.68306 295.6208 -914.71214 114.62189 -800.09025
729.4 729400 293.69889 293.59679 -914.52968 113.85272 -800.67696
729.5 729500 294.39355 294.27879 -915.3054 114.122 -801.18339
729.6 729600 300.28481 300.16119 -917.65105 116.40576 -801.24528
729.7 729700 294.89161 294.76149 -915.33535 114.31508 -801.02027
729.8 729800 295.76615 295.64746 -915.13758 114.65409 -800.48348
729.9 729900 299.85635 299.70744 -916.73347 116.23967 -800.4938
730 730000 291.20709 291.08404 -913.4792 112.88677 -800.59244
730.1 730100 292.89617 292.77107 -914.44057 113.54154 -800.89903
730.2 730200 287.90581 287.76206 -912.06506 111.60703 -800.45803
730.3 730300 298.05804 297.93667 -916.14356 115.54255 -800.60101
730.4 730400 291.27065 291.15872 -913.08136 112.91141 -800.16995
730.5 730500 299.97291 299.85321 -916.49021 116.28485 -800.20536
730.6 730600 299.66352 299.55946 -916.62951 116.16491 -800.4646
730.7 730700 302.01016 301.89792 -917.73732 117.07459 -800.66273
730.8 730800 293.50669 293.38974 -914.56651 113.77822 -800.7883
730.9 730900 295.16965 295.0402 -915.52049 114.42286 -801.09763
731 731000 296.94831 296.82707 -916.22552 115.11236 -801.11316
731.1 731100 296.06829 295.95441 -916.07573 114.77122 -801.30451
731.2 731200 295.79408 295.66001 -916.01593 114.66492 -801.351
731.3 731300 297.44088 297.3071 -916.22144 115.30331 -800.91814
731.4 731400 295.83808 295.70681 -915.70052 114.68198 -801.01854
731.5 731500 296.57206 296.42977 -916.42989 114.96651 -801.46338
731.6 731600 297.19143 297.03528 -916.32189 115.20661 -801.11528
731.7 731700 301.51989 301.36989 -916.91968 116.88454 -800.03514
731.8 731800 293.273 293.11896 -913.8706 113.68762 -800.18298
731.9 731900 293.05109 292.90809 -913.58794 113.6016 -799.98634
732 732000 299.05881 298.92095 -916.4613 115.9305 -800.5308
732.1 732100 298.46305 298.3251 -915.85558 115.69955 -800.15603
732.2 732200 293.65848 293.53066 -914.29866 113.83705 -800.4616
732.3 732300 292.0633 291.92271 -913.66366 113.21868 -800.44498
732.4 732400 299.70374 299.55416 -916.48923 116.18051 -800.30872
732.5 732500 295.47663 295.32195 -914.13919 114.54186 -799.59733
732.6 732600 295.19356 295.02982 -914.3372 114.43213 -799.90507
732.7 732700 298.64804 298.46466 -915.59172 115.77126 -799.82046
732.8 732800 299.28769 299.09283 -916.11774 116.01922 -800.09851
732.9 732900 293.3805 293.1776 -913.54988 113.72929 -799.82058
733 733000 300.62814 300.41365 -916.19605 116.53885 -799.6572
733.1 733100 299.32302 299.10116 -915.34641 116.03292 -799.31349
733.2 733200 292.79706 292.5751 -912.73351 113.50312 -799.23039
733.3 733300 292.10363 291.90563 -911.79932 113.23431 -798.56501
733.4 733400 303.43042 303.18879 -915.59763 117.62516 -797.97247
733.5 733500 302.14269 301.90027 -914.98196 117.12597 -797.85599
733.6 733600 298.29155 298.09204 -913.58258 115.63307 -797.94951
733.7 733700 298.54551 298.37375 -913.73022 115.73152 -797.9987
733.8 733800 295.59232 295.43545 -912.90578 114.58671 -798.31907
733.9 733900 298.48369 298.32871 -914.18452 115.70755 -798.47697
734 734000 304.08013 303.92515 -916.37457 117.87702 -798.49755
734.1 734100 302.46381 302.30402 -915.62305 117.25045 -798.3726
734.2 734200 294.51572 294.34979 -912.43507 114.16936 -798.26571
734.3 734300 300.229 300.09013 -914.36185 116.38412 -797.97772
734.4 734400 298.74553 298.61414 -913.36379 115.80906 -797.55473
734.5 734500 294.42369 294.3116 -911.48309 114.13369 -797.3494
734.6 734600 293.46851 293.36077 -911.3865 113.76341 -797.62309
734.7 734700 296.79016 296.67878 -912.76766 115.05105 -797.71661
734.8 734800 302.58881 302.47649 -914.74048 117.29891 -797.44157
734.9 734900 295.06199 294.94204 -912.06275 114.38113 -797.68162
735 735000 297.24559 297.09226 -913.16418 115.2276 -797.93658
735.1 735100 299.37197 299.18194 -913.5922 116.05189 -797.54031
735.2 735200 291.87382 291.65751 -910.93751 113.14523 -797.79228
735.3 735300 296.89789 296.66809 -912.99091 115.09281 -797.8981
735.4 735400 293.90618 293.71093 -911.40107 113.93308 -797.468
735.5 735500 299.0262 298.80111 -913.28262 115.91786 -797.36476
735.6 735600 297.15566 296.95615 -912.21616 115.19274 -797.02342
735.7 735700 294.54854 294.34053 -911.51764 114.18209 -797.33555
735.8 735800 307.08019 306.93042 -916.62979 119.04 -797.58979
735.9 735900 298.70098 298.53201 -912.9631 115.79179 -797.17131
736 736000 289.67711 289.5225 -908.94163 112.29367 -796.64796
736.1 736100 299.66077 299.54179 -912.83748 116.16385 -796.67363
736.2 736200 300.8969 300.77289 -913.6403 116.64304 -796.99726
736.3 736300 297.16677 297.03562 -911.73705 115.19705 -796.54
736.4 736400 306.69527 306.55476 -915.2058 118.89078 -796.31502
736.5 736500 295.81263 295.667 -910.92586 114.67211 -796.25375
736.6 736600 301.61745 301.4539 -913.37431 116.92236 -796.45195
736.7 736700 300.5811 300.41172 -912.87615 116.52062 -796.35553
736.8 736800 299.83905 299.63356 -912.86031 116.23296 -796.62735
736.9 736900 300.47213 300.2583 -913.12604 116.47838 -796.64766
737 737000 298.87748 298.64065 -912.18396 115.8602 -796.32376
737.1 737100 299.78261 299.54411 -912.56668 116.21108 -796.3556
737.2 737200 302.36767 302.08649 -913.63038 117.21318 -796.4172
737.3 737300 299.88951 299.59658 -912.73073 116.25252 -796.47821
737.4 737400 301.27201 300.96569 -913.71279 116.78845 -796.92434
737.5 737500 299.88411 299.52263 -913.60566 116.25043 -797.35524
737.6 737600 301.2624 300.95086 -914.43821 116.78472 -797.65349
737.7 737700 302.31867 302.03114 -914.2083 117.19419 -797.01411
737.8 737800 304.40503 304.12278 -915.01493 118.00297 -797.01197
737.9 737900 300.79543 300.51493 -913.25143 116.6037 -796.64773
738 738000 296.38421 296.09439 -911.37598 114.89369 -796.48229
738.1 738100 301.37259 301.09327 -913.12405 116.82744 -796.29661
738.2 738200 304.54109 304.23183 -913.82969 118.05571 -795.77398
738.3 738300 304.30255 304.00293 -914.55025 117.96324 -796.58701
738.4 738400 303.97183 303.69062 -914.54526 117.83504 -796.71022
738.5 738500 298.26992 297.98862 -912.39013 115.62469 -796.76544
738.6 738600 298.95072 298.67431 -912.54104 115.8886 -796.65245
738.7 738700 299.64775 299.32589 -912.80332 116.1588 -796.64452
738.8 738800 298.65074 298.34393 -912.06191 115.77231 -796.2896
738.9 738900 306.0418 305.7209 -915.16905 118.63746 -796.53159
739 739000 295.0774 294.77168 -911.22162 114.3871 -796.83452
739.1 739100 298.55591 298.27511 -913.31764 115.73555 -797.5821
739.2 739200 297.69539 297.32921 -912.90667 115.40197 -797.5047
739.3 739300 299.26288 298.91996 -913.45298 116.00961 -797.44337
739.4 739400 303.57441 303.24779 -914.63256 117.68097 -796.95159
739.5 739500 297.63088 297.25958 -911.66489 115.37696 -796.28793
739.6 739600 294.5889 294.2036 -910.84023 114.19773 -796.64249
739.7 739700 302.3397 301.97319 -913.83706 117.20234 -796.63471
739.8 739800 295.55656 295.16612 -911.31017 114.57285 -796.73732
739.9 739900 296.89676 296.52533 -911.5195 115.09238 -796.42712
740 740000 297.69322 297.36529 -911.76308 115.40113 -796.36195
740.1 740100 297.9459 297.62746 -911.71507 115.49908 -796.21599
740.2 740200 301.71666 301.41672 -913.14098 116.96082 -796.18017
740.3 740300 295.44224 295.1246 -909.98763 114.52853 -795.4591
740.4 740400 307.01142 306.71802 -914.19887 119.01334 -795.18553
740.5 740500 303.52057 303.1941 -912.45019 117.66011 -794.79008
740.6 740600 308.99329 308.68191 -914.21464 119.78161 -794.43303
740.7 740700 297.99676 297.71261 -909.81245 115.5188 -794.29366
740.8 740800 302.7979 302.52674 -911.54814 117.37996 -794.16818
740.9 740900 301.98559 301.6932 -911.37757 117.06507 -794.3125
741 741000 304.85165 304.57668 -912.09696 118.1761 -793.92086
741.1 741100 302.98588 302.68382 -911.82619 117.45283 -794.37335
741.2 741200 298.90447 298.6069 -910.50246 115.87067 -794.63179
741.3 741300 308.40574 308.04729 -914.17851 119.55385 -794.62466
741.4 741400 302.86321 302.49849 -912.04941 117.40528 -794.64413
741.5 741500 303.47289 303.11142 -912.07451 117.64162 -794.43288
741.6 741600 305.75286 305.38378 -914.01705 118.52545 -795.4916
741.7 741700 297.92151 297.54806 -910.7083 115.48963 -795.21868
741.8 741800 300.70296 300.33639 -912.13417 116.56786 -795.56632
741.9 741900 300.85865 300.51607 -912.42775 116.62821 -795.79954
742 742000 301.55269 301.19744 -911.98698 116.89726 -795.08973
742.1 742100 301.42198 301.0879 -912.12052 116.84658 -795.27394
742.2 742200 304.40849 304.08564 -912.83579 118.00431 -794.83148
742.3 742300 300.29592 299.96372 -911.12469 116.41007 -794.71462
742.4 742400 308.22664 307.88524 -913.36259 119.48442 -793.87817
742.5 742500 297.25849 296.91885 -909.40225 115.2326 -794.16965
742.6 742600 303.82515 303.47385 -910.85 117.77818 -793.07182
742.7 742700 303.2418 302.91308 -909.89348 117.55204 -792.34144
742.8 742800 307.84647 307.57583 -911.28681 119.33705 -791.94976
742.9 742900 305.98709 305.72865 -910.91027 118.61625 -792.29401
743 743000 308.46047 308.23753 -912.06854 119.57506 -792.49347
743.1 743100 302.06239 301.82844 -909.60913 117.09484 -792.51429
743.2 743200 297.15521 296.91303 -907.87731 115.19257 -792.68474
743.3 743300 303.81529 303.58564 -910.64286 117.77435 -792.8685
743.4 743400 302.76132 302.53423 -909.74 117.36578 -792.37422
743.5 743500 297.59938 297.39579 -908.31223 115.36475 -792.94748
743.6 743600 303.20068 302.98545 -910.93881 117.5361 -793.40271
743.7 743700 303.66608 303.45116 -911.02502 117.71651 -793.30851
743.8 743800 303.84084 303.64024 -911.38453 117.78426 -793.60027
743.9 743900 301.3884 301.16934 -910.09905 116.83357 -793.26549
744 744000 302.44038 302.21609 -911.00559 117.24137 -793.76422
744.1 744100 302.10631 301.8647 -910.98377 117.11187 -793.87191
744.2 744200 299.78784 299.58291 -909.98125 116.21311 -793.76814
744.3 744300 294.71451 294.49945 -908.76448 114.24642 -794.51805
744.4 744400 299.18562 298.93439 -910.69138 115.97966 -794.71173
744.5 744500 293.69821 293.42488 -909.00242 113.85245 -795.14996
744.6 744600 295.53428 295.22001 -909.77898 114.56421 -795.21476
744.7 744700 303.16983 302.84215 -912.89114 117.52414 -795.367
744.8 744800 298.60258 298.27504 -910.86813 115.75364 -795.11449
744.9 744900 299.73207 299.45869 -911.00916 116.19149 -794.81767
745 745000 300.96455 300.69755 -911.37141 116.66926 -794.70215
745.1 745100 292.50239 292.2304 -907.92185 113.38889 -794.53295
745.2 745200 296.80558 296.51746 -909.49716 115.05703 -794.44013
745.3 745300 294.95204 294.67997 -909.07923 114.33851 -794.74072
745.4 745400 287.19645 286.89227 -905.83367 111.33204 -794.50163
745.5 745500 300.39087 300.12933 -910.58727 116.44687 -794.1404
745.6 745600 294.92079 294.69006 -907.77488 114.32639 -793.44849
745.7 745700 301.36161 301.17728 -910.10083 116.82318 -793.27765
745.8 745800 301.30643 301.12006 -910.1516 116.80179 -793.3498
745.9 745900 295.57407 295.38712 -908.23199 114.57963 -793.65236
746 746000 297.98599 297.7939 -909.15515 115.51462 -793.64053
746.1 746100 298.49765 298.30579 -909.33155 115.71297 -793.61859
746.2 746200 301.54115 301.31898 -910.5944 116.89278 -793.70162
746.3 746300 300.78182 300.5593 -910.44978 116.59842 -793.85136
746.4 746400 298.39368 298.17063 -909.84674 115.67266 -794.17408
746.5 746500 300.88914 300.64198 -910.94669 116.64003 -794.30666
746.6 746600 295.44495 295.14807 -909.13688 114.52958 -794.6073
746.7 746700 301.12879 300.85899 -911.32282 116.73293 -794.58989
746.8 746800 302.26223 301.97044 -911.35613 117.17231 -794.18383
746.9 746900 300.28031 299.97186 -911.30046 116.40402 -794.89645
747 747000 298.78757 298.48394 -910.61698 115.82535 -794.79163
747.1 747100 294.86134 294.59138 -909.26444 114.30335 -794.96109
747.2 747200 296.95855 296.68931 -909.9764 115.11633 -794.86007
747.3 747300 294.06843 293.78509 -908.93885 113.99597 -794.94288
747.4 747400 296.68987 296.38771 -909.92142 115.01218 -794.90924
747.5 747500 299.09695 298.76566 -910.91679 115.94528 -794.97151
747.6 747600 297.05714 296.69351 -909.88333 115.15455 -794.72878
747.7 747700 303.35914 302.96769 -912.4732 117.59753 -794.87567
747.8 747800 296.80639 296.4214 -909.81945 115.05734 -794.76211
747.9 747900 293.11492 292.77868 -908.66795 113.62634 -795.04161
748 748000 298.83556 298.50247 -910.83204 115.84396 -794.98809
748.1 748100 297.49675 297.17239 -909.85663 115.32496 -794.53167
748.2 748200 301.29226 300.95717 -911.56795 116.7963 -794.77165
748.3 748300 298.94064 298.56728 -910.41166 115.88469 -794.52697
748.4 748400 297.51128 297.09198 -910.27709 115.3306 -794.94649
748.5 748500 299.26389 298.81068 -911.0071 116.01 -794.9971
748.6 748600 295.42445 294.97784 -909.76349 114.52164 -795.24185
748.7 748700 293.37824 292.93101 -909.21009 113.72842 -795.48167
748.8 748800 302.12646 301.66966 -912.43584 117.11968 -795.31616
748.9 748900 293.90581 293.45128 -909.01604 113.93293 -795.08311
749 749000 300.50946 300.06909 -911.47526 116.49285 -794.98242
749.1 749100 293.69134 293.27672 -908.35921 113.84979 -794.50942
749.2 749200 299.39728 298.98893 -910.5822 116.06171 -794.5205
749.3 749300 304.1723 303.69267 -912.23087 117.91275 -794.31812
749.4 749400 303.125 302.57884 -912.30831 117.50676 -794.80155
749.5 749500 301.16034 300.59052 -912.3119 116.74516 -795.56675
749.6 749600 301.35687 300.78343 -912.40855 116.82135 -795.5872
749.7 749700 300.67338 300.14439 -912.72675 116.55639 -796.17036
749.8 749800 302.95159 302.41386 -913.81169 117.43954 -796.37215
749.9 749900 297.08956 296.57444 -912.24777 115.16712 -797.08065
750 750000 298.09608 297.64754 -912.79823 115.5573 -797.24093
750.1 750100 296.77658 296.32229 -912.87241 115.04579 -797.82662
750.2 750200 296.80437 296.34652 -912.1075 115.05656 -797.05094
750.3 750300 300.2497 299.80672 -913.40151 116.39215 -797.00937
750.4 750400 302.48352 302.02769 -914.22227 117.25809 -796.96418
750.5 750500 301.40249 300.95884 -913.6969 116.83903 -796.85787
750.6 750600 299.22097 298.77048 -913.62449 115.99336 -797.63113
750.7 750700 295.48945 295.02614 -912.19001 114.54683 -797.64318
750.8 750800 297.03286 296.59412 -912.95261 115.14514 -797.80747
750.9 750900 288.07082 287.6543 -909.66121 111.67099 -797.99022
751 751000 303.78771 303.40209 -915.63073 117.76366 -797.86707
751.1 751100 293.79549 293.40705 -911.48948 113.89017 -797.59931
751.2 751200 296.87715 296.50895 -912.78972 115.08478 -797.70494
751.3 751300 298.12422 297.78839 -913.11693 115.56821 -797.54872
751.4 751400 295.72302 295.31271 -911.54245 114.63738 -796.90507
751.5 751500 298.09592 297.69139 -912.45254 115.55724 -796.8953
751.6 751600 301.78847 301.37847 -913.61424 116.98866 -796.62559
751.7 751700 302.88138 302.47988 -913.97972 117.41232 -796.5674
751.8 751800 300.7151 300.28145 -912.50977 116.57256 -795.93721
751.9 751900 295.01014 294.58501 -910.40689 114.36103 -796.04586
752 752000 295.08468 294.62764 -909.93882 114.38992 -795.5489
752.1 752100 300.73042 300.22385 -911.93746 116.5785 -795.35896
752.2 752200 299.93711 299.42045 -912.72501 116.27097 -796.45404
752.3 752300 295.13821 294.58157 -910.6795 114.41067 -796.26883
752.4 752400 304.32513 303.75142 -913.87729 117.972 -795.9053
752.5 752500 298.83239 298.24543 -911.88956 115.84273 -796.04683
752.6 752600 299.99828 299.41198 -912.60667 116.29469 -796.31198
752.7 752700 296.17606 295.57968 -910.67049 114.813 -795.85749
752.8 752800 294.96259 294.39163 -909.88689 114.3426 -795.5443
752.9 752900 294.50689 293.96138 -910.16925 114.16594 -796.00331
753 753000 304.39928 303.88586 -914.03514 118.00074 -796.0344
753.1 753100 302.4734 301.9956 -912.9157 117.25417 -795.66153
753.2 753200 289.57404 289.06508 -908.10387 112.25372 -795.85016
753.3 753300 303.78543 303.29286 -913.32429 117.76278 -795.56151
753.4 753400 301.28574 300.85129 -912.23385 116.79377 -795.44007
753.5 753500 302.78817 302.36709 -912.12677 117.37619 -794.75058
753.6 753600 301.13716 300.69788 -911.65987 116.73617 -794.9237
753.7 753700 298.29974 297.86012 -910.43127 115.63625 -794.79502
753.8 753800 299.35774 298.93691 -910.82839 116.04638 -794.78201
753.9 753900 294.82879 294.43353 -909.06327 114.29073 -794.77255
754 754000 304.54339 304.15706 -912.85652 118.0566 -794.79992
754.1 754100 303.17222 302.84309 -912.79304 117.52507 -795.26798
754.2 754200 302.55148 302.22446 -912.58756 117.28444 -795.30312
754.3 754300 303.82909 303.56573 -913.00412 117.7797 -795.22442
754.4 754400 300.33958 300.06709 -911.32095 116.42699 -794.89396
754.5 754500 301.85601 301.56689 -912.19384 117.01484 -795.179
754.6 754600 295.52455 295.27488 -909.81425 114.56044 -795.25381
754.7 754700 299.47976 299.19192 -911.25117 116.09368 -795.15749
754.8 754800 301.05564 300.78667 -912.12992 116.70457 -795.42535
754.9 754900 297.99767 297.74731 -910.87927 115.51915 -795.36012
755 755000 304.89905 304.62439 -913.43745 118.19448 -795.24298
755.1 755100 304.65495 304.37326 -913.47687 118.09985 -795.37702
755.2 755200 304.78302 304.51475 -913.31077 118.1495 -795.16128
755.3 755300 303.87529 303.59952 -913.01048 117.79761 -795.21287
755.4 755400 299.27619 299.07142 -910.62501 116.01477 -794.61025
