4832 1926 952 1899 966 1794 1740 1993 2109 4113 7705 
2754 1633 1703 1164 901 2291 2506 1823 4801 4604 3716 
1052 1483 1682 753 1120 2530 1984 3816 1587 2802 6010 
4403 1303 1628 991 834 701 1410 1144 5395 2910 9827 
1005 1647 799 1612 2927 1735 2007 1307 2807 3839 4738 
5293 793 809 1986 661 1627 1510 1936 2411 4871 7627 
2810 3050 2152 1108 404 2035 1396 2901 6826 6694 5768 
2211 3612 3261 1949 1946 1046 2345 1370 2846 4061 8981 
1773 2317 827 1463 2453 1597 2471 1049 1324 2346 3606 
4298 1609 1293 1180 1535 1647 870 2039 1682 2404 6231 
6312 726 1613 1990 2635 2328 1692 1736 2852 4041 2944 
6749 1372 1005 2473 893 1607 2221 2379 5665 6564 6816 
2340 1585 2701 1668 444 1688 1727 2120 3736 4973 3562 
2745 2727 1743 1293 962 1008 1934 1998 3399 1800 2979 
967 1223 366 456 3267 4203 2953 1644 3577 4079 2347 
5296 1194 1600 1133 1056 4207 730 1757 2395 2817 2792 
3726 1671 1138 1869 1111 1317 1776 2011 2255 5164 8677 
3989 2264 1293 1095 1699 1610 1581 3385 2993 3568 4767 
2683 1653 725 1269 851 900 956 1449 1939 4391 5999 
2130 2313 942 932 1568 1782 2261 1663 1807 4271 3073 
1213 3782 1443 991 1475 1003 1593 5313 4183 6218 6465 
6232 1826 1858 1057 823 1367 4838 2077 4911 3339 10705 
3200 842 1253 310 1339 740 1515 2921 4269 2997 7246 
1875 1233 1624 2123 989 1226 2722 3137 2571 1679 5116 
1105 2737 1109 1803 877 2352 1834 2605 4081 4534 2765 
2703 1775 779 1112 929 815 1916 1484 4154 5540 8575 
6761 1637 1155 477 1238 1411 1429 1248 5635 6791 4793 
3484 2781 886 622 1152 1394 1536 1356 6238 2173 5855 
6743 2901 695 319 883 533 1949 1553 1907 3183 9588 
3932 3487 842 1248 1165 826 912 4707 2624 2543 8177 
4139 2652 570 2638 1797 3427 1329 2915 2713 4675 8371 
4814 1609 388 734 1542 1368 885 2114 5037 3498 3229 
2615 1714 2113 752 1189 2546 388 745 1445 5226 6229 
1972 1762 1804 1812 1401 1209 2097 1578 2475 5921 10218 
3679 4328 1678 2379 971 1762 646 1078 1922 3091 4357 
3004 1893 1052 871 1280 1056 2864 1178 2005 3037 5032 
1656 1412 1651 1668 836 508 1902 3572 1999 5104 4680 
2085 1417 1401 1049 1062 1139 906 1651 1710 3782 5805 
5698 3714 869 2231 1272 2541 1013 1258 1992 4027 3718 
4697 1809 3283 537 2733 943 1639 1127 1428 8998 9874 
4032 1366 789 734 1207 1268 2011 1742 2563 1418 5778 
2338 3178 2118 1871 3574 1648 1514 2276 2489 2873 3826 
3099 857 720 1929 582 1305 1347 2878 1615 1931 5168 
2581 1086 1061 1356 717 1376 1575 4266 2842 2226 5491 
3417 1301 1655 2501 508 1276 670 1338 2295 7794 7823 
3832 1336 375 861 2431 1779 2428 1747 2421 2672 5201 
2217 805 2898 1814 1132 1700 1219 1766 5268 1512 3974 
5719 4128 1615 646 1489 1341 654 2025 4059 2517 5876 
1033 1511 2288 1518 1252 1058 1582 2538 1739 4351 5505 
4378 1773 1898 649 1353 1809 2277 940 4521 1812 6207 
1962 1386 2738 1063 1937 514 940 1375 4258 1786 4935 
2760 3710 1557 941 762 2259 1082 1673 2433 7218 4620 
779 904 1194 1292 1816 2151 839 3411 4465 4717 9862 
1460 1547 1196 828 715 1308 604 1907 2042 3991 3769 
1487 2870 1903 1494 4214 1845 2377 1853 3132 2198 5673 
3466 1178 1349 615 2047 2938 1410 3423 2091 4505 6900 
2232 3225 1564 581 1346 1653 919 925 2594 1140 8243 
3959 1919 1559 1251 851 745 4443 1551 4827 2201 7425 
1800 2662 1528 559 1322 1166 2104 2444 4940 8958 4563 
5170 1586 1578 1251 1751 1588 2101 4733 2571 2381 4100 
6758 1566 2390 717 618 912 1072 2049 2697 1900 3616 
1621 782 496 693 754 2486 1837 1410 2876 3106 8252 
3961 1346 2812 890 3733 1584 2816 1202 2439 3174 6041 
4284 1146 994 1015 901 1876 909 2669 1726 2269 4631 
2257 1247 2442 2310 1666 1277 977 3169 2147 2940 4991 
2322 2241 1928 1026 843 2218 947 1252 3779 2057 6731 
2424 2607 1348 5240 944 1338 1851 1244 2982 4517 4407 
6725 5133 1528 1249 908 2475 947 1684 2846 3209 6951 
2348 2525 870 2506 768 1131 1279 2201 1095 4949 4553 
1766 1388 984 799 2143 341 1312 1768 4485 4185 2757 
2273 1528 692 3154 1696 1087 1517 1320 4821 3570 6740 
2001 1944 2398 850 3769 1562 2925 1495 5248 4048 3728 
2164 1817 251 994 935 2483 1778 1116 3453 2282 5302 
1928 1526 2995 1199 1088 715 2391 1376 2901 1121 8063 
2440 2317 3864 982 1198 1453 2330 1829 4823 1896 6744 
3437 2619 1937 909 1193 2727 862 1327 3011 2737 5877 
2182 1697 1679 527 916 1125 624 1659 1356 2623 3452 
2400 3149 1032 487 672 1853 910 1583 1489 1529 3540 
1361 1585 1672 1893 1609 3115 973 3246 2793 4848 2858 
6696 1990 596 1236 2282 2510 1806 1757 5587 2762 3057 
1882 4128 1530 1008 580 817 395 1805 2683 5653 3148 
3098 1539 1633 2705 919 1511 1507 1690 1007 4977 3053 
1422 2140 555 525 879 1205 5188 856 2658 3291 2191 
3103 286 1629 1042 1058 1421 1710 3592 2632 4143 4602 
1527 1850 1858 1444 1200 2071 914 758 2275 3086 5562 
2746 2058 1230 2406 1174 2870 858 1318 1605 1848 5296 
6224 7055 2312 1819 1004 1657 3646 1037 2809 7320 3346 
2672 486 2332 1386 2437 1287 2669 1661 1904 4997 3395 
3988 1845 1811 1109 1344 1044 665 1042 2602 6631 3011 
5337 830 1874 1031 2482 2148 2146 3406 3950 3514 6181 
6769 1810 1713 1850 3820 648 1482 3234 3928 5675 5029 
2574 944 2189 2601 1460 1371 2066 5671 4662 3137 6844 
4599 4539 1627 1257 1261 1798 1522 1996 3303 2290 6059 
1920 3110 1880 679 1023 553 2976 2944 5211 1439 3183 
1456 1494 2183 655 782 1303 2521 818 3794 5915 7009 
3794 3135 2238 1451 1050 1523 1033 1280 1596 4188 3435 
3209 967 1749 1733 1623 2051 1363 872 3927 5757 4128 
3971 555 3042 768 1085 600 907 2262 2028 2644 8771 
2685 1082 2109 1213 1541 2865 1038 1765 1473 7341 7555 
3444 1518 2053 845 2362 2507 811 1557 2473 4604 4572 
1393 1831 1614 1226 1154 1918 1354 1257 2030 4849 2728 
1174 1618 1810 1243 1024 1359 1030 1807 2322 7760 10700 
4692 1947 3333 1633 1114 567 1734 1467 5627 2986 5436 
1075 860 1084 1613 680 601 1984 1839 2641 4444 3987 
3626 1441 1184 746 1364 855 894 1803 2181 3455 3477 
2156 1611 722 1704 614 884 722 1728 2650 1947 5719 
1487 1746 332 1368 1135 1372 1771 1893 4893 4972 5601 
4344 1412 1073 1530 751 2997 2552 1051 1608 2320 8082 
1434 1183 959 1411 6510 617 1053 2114 2918 5561 6795 
1489 859 645 1153 1268 1051 3111 1371 1844 6529 3732 
3765 750 886 443 954 1699 1956 1184 1690 2925 6328 
2645 1774 1365 1968 2756 789 2294 1941 2477 2643 6131 
2331 4704 1058 1524 1545 964 1162 2970 1614 5478 7067 
4894 1729 1684 1323 924 926 3446 2382 1535 5003 7387 
2936 3736 578 2048 743 1170 1185 2417 2908 3475 2647 
2048 2457 1817 2102 887 1673 1700 1141 3290 4584 5222 
2197 1257 1347 702 3036 1069 1283 2278 2964 8425 3413 
1252 1788 2694 1441 1339 802 1922 743 2281 2637 4934 
2848 2022 1322 1051 1774 1845 1429 3432 3410 2277 6555 
1662 2106 951 1060 2058 1414 1369 704 1746 1862 5550 
6676 6376 1122 2801 1697 1614 768 1839 2875 2674 4241 
6682 822 1531 718 1358 1253 2380 1422 4654 4470 2224 
1756 3824 2814 647 1055 1123 1954 2670 1560 3764 5676 
2923 1788 1987 561 360 2604 2513 1832 1678 4559 6364 
2491 1412 1668 1088 2192 1436 2974 2422 831 4500 2894 
2105 1820 671 434 1717 1187 1684 1717 2445 6810 4909 
3587 1652 983 6133 1716 1788 1517 2961 3448 3552 4104 
2629 1505 2317 3539 1783 1116 4499 3854 1815 7284 7018 
4130 2521 1968 2018 588 614 672 1687 5608 5730 4529 
2153 1209 838 579 593 1831 2543 3663 3258 3891 4643 
3458 2523 2073 2533 1870 2093 962 2178 1044 3305 5968 
636 722 888 1200 1446 1596 1007 2376 1799 2910 5038 
3569 2106 1172 2280 662 1605 1517 3578 4568 2541 7403 
2884 2217 516 3831 1197 755 4205 1671 2031 2540 4762 
5040 1364 1054 1789 1095 861 455 1332 1461 3239 5937 
2650 761 1057 723 496 523 1731 2560 1247 3088 6349 
3183 5770 1190 1763 969 1469 3240 4062 3402 4265 5652 
3127 3565 1167 1809 1013 949 1334 2611 2827 6320 4412 
6863 2123 891 1548 1437 1259 1260 1467 4311 5958 6522 
6785 948 1476 685 1199 1651 1108 2166 3056 3929 9796 
3614 2461 1947 3974 723 1597 2058 956 1491 2453 4484 
5744 3120 1614 1175 876 2315 1987 2553 4208 5171 4901 
2792 533 1860 1028 2652 581 973 4677 1926 4240 7887 
2042 953 838 1079 2353 3273 2767 2552 2900 6553 6318 
1503 2139 1410 667 1463 748 946 2912 3655 3195 15180 
3326 1962 1010 1732 2086 1463 602 3335 4515 4316 4513 
2079 1312 1928 1504 2563 1961 1455 4442 1594 4561 9477 
1629 2541 2105 1026 1180 1023 1371 2110 2884 6776 11878 
4349 5435 796 1537 2719 1826 1229 1179 1244 3720 3755 
4116 843 1681 740 1536 700 4150 1562 3083 3842 6960 
1777 3466 603 985 607 2375 2371 2633 3035 2470 2341 
2041 3964 2736 2102 645 1190 523 1518 3208 2330 7939 
1575 2223 3700 582 1163 2307 1528 3045 2262 2088 3646 
2479 5299 1767 1321 1784 734 866 1745 10177 3859 4304 
5881 1586 1341 1092 997 1929 719 1364 2881 1835 5218 
2296 1422 607 1447 1700 2195 1210 2938 3203 5893 4581 
1460 2000 1058 716 2331 946 2544 1142 6408 4422 9598 
1880 3858 2239 1171 1231 1491 1730 3242 2646 3759 8006 
3325 2164 1399 718 2194 2348 891 1773 3346 2004 4813 
2848 1693 2710 1775 1693 1636 776 1044 1446 4136 4654 
4088 1156 1767 690 1008 838 922 3137 2693 2871 14694 
3717 7322 1895 2357 670 1167 1312 1136 2015 2003 8093 
2979 1927 1521 1337 1650 2990 925 2423 2098 2318 10884 
2261 3041 1001 1952 1338 4363 2436 1676 7338 4424 3650 
3525 1038 1105 2812 4387 2460 3265 3632 5142 6827 5855 
3046 1175 1684 936 2048 973 2113 1646 1767 2388 4294 
4318 1011 790 721 1079 1279 648 1918 6407 6074 4386 
3374 1574 1448 1312 889 717 3461 2592 2019 3421 4484 
2564 4732 1545 1989 1504 2235 1425 1232 2658 4917 14571 
2197 2416 1321 1317 1882 1960 1192 1386 689 2575 4479 
4055 671 1755 1046 1701 1659 868 2854 4034 3372 8783 
6317 1356 616 996 1206 1761 2216 3122 2162 8021 6587 
2009 1353 1988 2294 2419 2462 975 1696 2346 4446 10390 
5942 2054 592 3492 2205 1494 1201 1237 2489 2582 9221 
4503 1114 1520 891 794 1076 2042 1706 1000 2088 3488 
3274 4011 1241 1530 1092 1590 1275 1485 3040 2694 2983 
2740 2772 1638 839 952 2177 822 1489 3951 2114 2617 
5694 2152 1380 1342 1008 785 1583 1698 3489 4166 2959 
2749 583 1011 525 857 1329 1348 2356 6181 2923 3212 
2220 2280 1489 1203 420 1610 1702 1007 4386 3586 8593 
2961 1415 1910 905 513 967 848 2005 3819 5617 6898 
3189 1727 6328 1088 1200 858 2811 1588 2151 3134 8605 
1918 5114 1122 1700 978 1311 1569 1409 3585 2161 11330 
6025 2005 1203 2704 1168 420 1375 1803 2753 7235 5202 
2125 2629 830 2086 1963 2530 1386 1185 2734 3622 4100 
3845 2216 734 2648 391 1396 652 1955 2036 3131 12012 
2754 2676 1398 2547 760 911 815 1254 1149 2158 16854 
5384 2312 2671 1637 1009 945 1123 3752 2564 4534 3997 
1352 2471 1755 777 2765 1673 2301 1872 3552 2305 9540 
6759 1963 386 378 1128 1090 2091 1703 6290 3470 4913 
3610 2201 2133 1538 2183 1511 2383 4322 5163 3848 5697 
4108 1430 2413 1852 683 4453 978 1881 1909 4225 4373 
2025 1388 1297 1953 2350 944 1278 2455 3087 2840 5072 
878 3718 2143 1466 1611 852 938 1686 2820 1584 1746 
2420 2327 1441 1463 1832 1115 3686 3786 2994 3355 6189 
2308 1341 645 658 1697 1251 2944 3252 2490 4353 8566 
1594 4997 2124 1129 1324 2289 1646 2778 1644 3036 8662 
2533 6122 1439 969 1565 1419 1663 951 2782 3936 2960 
1732 1201 3648 1056 1137 655 1536 2033 2089 1945 2215 
1929 1417 989 1614 1215 2268 2655 1627 3305 8543 5033 
3486 3467 1685 1727 1413 2242 724 2542 3198 3519 12748 
3417 1284 1145 744 1138 1250 2903 2341 6295 4842 4888 
2219 3241 1940 1956 1572 2279 2137 3307 2439 4312 3049 
1879 984 2898 2937 1033 893 1174 1326 2547 3082 6262 
6085 1624 2265 870 1405 1956 1325 1458 2029 4532 2392 
1135 2110 922 936 642 1236 1964 2248 2188 2175 3914 
2635 3313 703 1033 1776 765 1097 2251 2774 8906 3472 
6740 5283 1102 1128 1194 2115 5359 1686 2337 3529 6438 
1364 1052 3669 554 3580 1383 752 2049 2098 2801 9221 
2884 2815 6831 1837 901 1314 1809 3119 3783 5370 3645 
1404 433 2839 755 2153 2368 757 1565 2700 5993 8869 
2184 3278 3639 1882 762 2332 1570 1451 3884 3965 5420 
3582 1593 1595 3437 761 1961 1040 3082 3049 3681 8070 
1476 1088 1659 757 1528 1784 987 4056 2174 4283 6935 
2052 1277 1879 1979 887 754 1924 2861 2589 8667 3407 
4621 1001 1461 1752 1752 436 940 2448 2138 2526 9150 
2722 2819 1988 2754 1046 1061 1332 2522 1132 6839 5573 
2356 1038 943 1696 2241 900 587 1538 2340 5826 6354 
6873 2014 4566 1212 803 1224 1816 2126 2454 3317 3207 
5912 2023 610 3305 2007 1062 1222 636 4913 3118 4241 
4283 1489 2390 541 750 1330 2783 1675 1420 5089 7898 
6674 5239 1774 2166 790 1263 1069 1728 1366 6352 3825 
2758 2327 445 2069 1276 3520 432 1556 5706 5811 3896 
5051 1708 1600 1411 932 2433 1271 2028 1874 1772 8138 
4277 2070 1267 1109 1640 3464 779 2766 8271 3721 5530 
6788 2332 1881 1921 1869 2918 2549 2815 1918 6016 3048 
1978 800 1011 1773 515 1599 1540 2197 2681 5852 6181 
4088 2432 1828 927 2333 576 1549 2675 1404 3303 5886 
5610 2418 1688 2052 1320 1873 1607 2480 7746 2865 4969 
1630 734 1796 2260 1179 547 1151 1205 950 2752 2909 
4132 951 3096 1278 1778 1376 1236 2921 3790 3127 13021 
5602 1084 1832 1034 565 2190 785 4078 2697 2765 2392 
3888 1240 1339 1608 1904 2376 1875 1340 1745 2029 3794 
1597 2578 2393 651 542 3456 993 675 1544 2604 4179 
3344 1823 3283 940 1321 852 1612 1003 1748 6070 8609 
3153 677 573 2122 572 2567 3061 2435 3433 4089 2369 
4895 503 2527 2566 1023 1028 874 1820 3548 2462 7083 
1938 3522 1473 964 726 1665 2288 2196 2457 5812 2704 
799 1074 525 2563 301 1133 1258 1775 1069 3725 8246 
3863 1214 572 2095 387 1258 2742 3606 2609 3960 4553 
2664 2970 1904 1846 385 1663 938 2696 2817 1977 5031 
2158 1304 1523 1115 1138 1103 2954 2852 4408 4876 5840 
1974 3828 1269 2504 2194 2706 2415 2059 6381 4428 6556 
3705 4401 1356 1265 1490 865 3232 2104 1800 14614 3712 
3810 827 434 2592 859 2123 1758 1595 1558 2964 6879 
5566 1560 1526 710 2127 2290 1034 1901 5116 2973 9078 
1890 1022 1051 1780 779 1507 1260 1819 2116 7023 4500 
2487 1008 1393 619 1401 625 922 2033 5051 3467 5561 
1901 2853 1842 1954 2643 1685 2079 1600 5860 2756 3774 
3952 1235 5482 1330 739 1418 1111 2098 4865 979 6293 
4171 1958 1822 993 581 2687 1220 3100 2041 1967 1712 
2376 2750 2013 1018 1317 1673 545 1542 3769 8400 2747 
2178 1567 1860 829 3955 1062 866 2538 2847 5425 5553 
1802 2207 1440 707 787 3199 1416 1874 3988 3404 3923 
2120 1616 1076 704 1976 1209 1838 1312 1683 2305 4835 
2000 1888 435 2817 1077 690 1376 4563 2638 3714 4624 
5802 905 1376 601 869 1260 1251 2205 2099 3185 3148 
1459 2628 800 1505 669 1270 1738 1637 4224 4128 3981 
3510 2561 978 765 660 1567 1898 1858 1565 6193 3279 
2025 1812 1636 1732 1525 1292 1574 4113 2813 1937 3706 
1844 661 936 2618 2466 2212 1566 2365 2993 2399 5801 
3670 1538 1772 1009 558 887 1422 2368 1786 4144 5292 
2220 1399 1282 1950 4276 1007 2301 3345 2888 4175 7221 
3290 611 1422 2272 910 1521 1435 1748 6049 2649 9133 
2036 4153 1067 2183 2251 1998 1823 761 2741 5853 4869 
2282 4919 1839 894 1286 1384 1473 1574 3690 3689 9122 
4028 1328 1818 1260 1757 2006 1063 1332 1631 2848 4343 
5923 2324 2217 3358 2577 1875 1492 3656 3988 2207 6049 
4641 1532 2677 1606 2471 1273 1983 1422 1966 2032 8467 
5815 3787 292 907 2017 1455 1422 4580 2303 2427 3338 
2563 3835 1656 1648 1743 1000 1568 1429 3500 3815 5016 
3101 2851 750 1666 4707 1331 1915 3111 1516 3990 4793 
1704 902 2112 872 1262 853 1439 1121 8377 5849 4380 
1671 1357 1593 1896 2699 835 1658 1518 1604 2269 7031 
6734 3767 1398 1030 3607 674 3046 1294 2284 5002 1323 
2541 5391 3484 915 2348 2466 1402 2626 1167 1963 2188 
2408 966 1660 1026 1285 1505 2577 5566 3639 7896 4238 
6055 1444 1429 549 1169 741 1246 1024 2038 2492 2856 
6700 1101 567 1757 3245 1279 1420 2565 5283 3282 6689 
2082 522 1282 824 1284 1640 2767 1236 1720 2470 3328 
2941 2356 1267 597 2017 2446 1497 2429 1806 3102 12597 
3181 2056 689 2996 615 1650 1712 3340 1938 2457 5250 
3335 2001 590 2790 2732 3209 3150 890 4451 3938 7196 
2982 1350 913 2387 2308 1382 701 2597 3131 8442 6257 
1261 1413 642 1177 1806 390 2126 1440 1612 3081 5775 
6119 2436 1241 1192 396 1557 2006 1332 3770 1832 7566 
4594 1551 460 689 1081 2036 1867 977 6922 3380 5706 
2315 2297 2002 1096 885 1324 1320 1885 1684 2750 3588 
4539 1253 773 1993 2227 1320 3297 1076 2518 3806 3807 
3519 1943 1618 1704 1055 1108 2010 2288 3330 6304 2979 
2995 1367 2162 2063 2859 1316 4063 1663 2976 3061 4002 
2468 2659 1035 1245 1785 702 732 2063 2747 2245 4120 
1892 1951 1111 5048 1246 1596 1524 887 3464 2234 6146 
2027 4566 2239 1206 1818 4373 1444 2230 3261 4935 9415 
1113 3302 1570 2468 2342 1744 1031 1391 2069 3225 4848 
2900 1306 2816 1638 903 2038 3505 1951 1643 5261 4612 
1348 615 1714 2396 528 999 1546 962 2426 5081 3379 
3662 1551 884 1602 1611 1923 1693 1748 3494 8734 7200 
3506 3792 1589 848 1601 1023 891 3454 1507 2328 5206 
3449 3594 1775 1122 642 1079 770 2079 2643 2426 10407 
3708 2493 836 859 1659 1021 1356 3833 1339 3800 13569 
5482 3380 845 558 454 1509 1738 3813 2530 2422 2566 
3718 1642 856 2686 888 1186 1531 1401 3698 2082 3049 
5253 2880 834 1368 1268 1517 2055 1002 4341 3126 4242 
6736 1998 1214 627 1042 3915 2329 2034 6115 1643 8537 
1820 2475 1200 863 1290 1051 1202 1567 1650 9549 8893 
1060 1823 2009 229 730 1924 3705 1137 5092 3032 4700 
2197 5446 1582 900 1646 812 993 2030 2105 2341 5976 
5235 3067 1454 1137 1019 861 1038 3712 3137 2757 3333 
2618 2598 916 2189 2008 2091 973 1360 4816 3033 7267 
6265 1656 1479 401 698 1114 1438 4530 2395 4530 5276 
1149 1297 720 2736 885 1811 2223 3161 3790 6504 11623 
1566 3137 1860 1627 419 710 1502 680 2199 4819 4279 
1954 6886 1648 936 1476 3128 3808 3592 2491 3056 3785 
6810 2047 963 1013 549 1205 803 3041 1561 5992 4643 
6783 4672 1079 1914 1332 1488 1454 1371 1761 5055 7100 
3876 2628 1933 1636 821 1256 1083 1386 1168 2430 5694 
2232 1440 2011 3790 1036 1857 1978 1702 897 2403 8761 
3183 1650 504 819 1145 1923 3384 2705 6162 5545 5128 
3275 1951 1108 768 1430 1586 883 1718 2150 5793 2744 
4695 2168 863 1911 1512 860 1864 3608 1269 2245 7092 
1090 868 2522 773 1159 1192 4339 1546 1731 2808 3965 
1773 2648 3784 1033 514 2458 3264 3070 3404 5045 11716 
995 1323 1556 4877 1863 1696 782 1986 4034 3460 5393 
1507 3783 2000 549 1499 2725 1407 1327 2643 3756 3918 
5478 1751 475 1072 519 1321 957 891 2440 6285 3376 
3991 1916 427 1747 2114 1581 3163 2296 2544 2169 3822 
4496 1882 2499 2729 2396 699 1810 1621 1934 3026 4861 
1196 2206 476 334 986 1688 1549 1910 5647 4351 2780 
3899 947 2722 532 2079 442 790 3230 1265 5179 5846 
2151 3469 759 550 3241 946 1141 3979 4315 2655 2632 
4249 3171 1430 658 996 792 3457 3220 1163 6415 3833 
1224 2356 3057 627 1671 723 1379 1661 2180 2966 2711 
3589 939 1090 1746 1198 2348 1303 1143 1469 4890 11184 
2056 5428 643 4150 1328 416 1534 2775 5198 2629 9379 
1435 1537 1365 1046 1772 736 3337 2449 2307 8202 3973 
3223 1465 3531 1124 1336 1608 2368 1194 8556 4685 4992 
2200 3368 1644 1834 3227 1778 1471 3696 5766 1294 10341 
3256 744 1119 1123 1401 3022 1776 2064 2419 3003 4132 
2388 2667 602 1130 2452 1627 2274 1800 1762 2033 3401 
5410 1764 1461 2585 1436 1212 2776 1038 4882 3120 6311 
1422 1643 1874 1621 1291 1526 3839 3382 2870 3476 5605 
1498 3542 1115 1458 2037 1495 1267 2442 1342 1705 5148 
5207 2074 941 1368 1347 762 1877 2104 9022 3734 2816 
6773 1222 1144 1712 1954 1356 961 3225 3105 4579 9251 
1520 3833 1093 1982 403 1634 2375 2116 3358 3074 5452 
5250 1279 1314 2780 2193 2017 1192 3953 2196 3047 6026 
6205 813 1037 1187 2069 1493 1490 1104 3484 3909 5748 
2586 3416 976 769 964 1076 918 1746 1650 4370 2708 
1944 1153 1996 1742 1590 1232 2437 1940 2366 3168 4217 
1053 1103 3264 656 4489 820 2533 1741 2991 2972 9763 
1442 1056 1935 1262 2659 1089 1852 867 1417 1689 4980 
1285 907 749 979 2173 1127 1728 3463 4481 3636 3425 
6855 1402 1099 1579 2189 1374 1432 2940 4212 1811 2100 
5313 3039 1178 812 1189 887 983 2636 3673 2039 2827 
3245 3223 1793 1956 3405 1297 1225 1507 3178 2235 7128 
2062 1712 2501 1050 1100 1565 2265 1413 2377 8596 1685 
6646 961 995 1185 1648 998 631 2182 3834 7971 7127 
4035 691 2383 1900 2308 974 1983 1965 997 3027 1630 
6012 1114 1595 2286 2132 1336 1654 3937 2362 4407 3429 
6712 1114 1280 4195 315 1586 1183 1943 3018 5067 4944 
864 1111 1014 1489 1117 1540 1159 2002 2163 8364 13224 
1068 3371 577 450 1196 1068 2803 2411 3644 2572 5957 
895 1666 948 1129 2817 709 1637 735 2182 1313 9293 
1448 3054 529 1241 1323 898 1323 2429 3540 2763 2671 
1764 712 1272 1344 2145 813 3154 1965 1277 3714 4793 
3518 2370 808 1556 3526 1124 886 1458 3464 5208 2704 
1479 2754 952 2179 740 654 1697 1679 1681 4257 3254 
5588 2336 1418 461 1637 1923 1274 1702 3134 3066 14915 
5422 2556 1608 2072 649 770 2584 2684 1836 2532 7354 
6709 2612 1319 1967 1771 964 5069 3562 5022 4374 4866 
1259 756 1603 1301 2389 663 1099 2017 3028 4495 6741 
4132 1530 690 978 761 1049 701 3366 2793 2651 8399 
1477 3844 1254 2250 838 2106 2101 975 1190 3838 6980 
3106 1109 4382 730 1528 2690 1611 2078 4186 2306 10864 
2365 1901 893 596 1336 2145 2228 1601 1113 3380 5798 
5213 2803 1804 265 1092 2044 1360 1650 3773 5479 5488 
773 3675 802 1207 1142 822 2200 886 2477 3932 7903 
1604 1889 2061 3479 605 2849 3051 1918 2755 3317 3684 
1838 3441 1047 673 1596 1825 1025 2517 2777 2318 3352 
3201 1057 1341 2633 1457 834 1566 2057 2779 2789 6352 
2217 3286 2320 603 1486 1931 2608 1127 2937 1928 5997 
2937 1979 643 3202 1062 1402 685 2243 1571 8032 3862 
3474 913 1706 2318 1287 587 733 1650 3397 4017 5279 
4374 1280 2314 1555 553 1318 1619 3293 2207 1218 3078 
1302 1084 402 1335 1132 1444 2650 1998 2347 3553 4908 
3011 2215 1330 1225 1026 3032 1800 1617 1520 2581 3309 
1988 1427 1694 2233 1087 1777 2951 2408 3875 3188 7298 
773 2117 806 966 944 531 2393 3034 2448 5731 3934 
4601 1031 1272 1427 1348 1981 1532 2191 3088 2245 4378 
3790 613 861 2550 1674 2921 1525 2149 2532 4563 3881 
5957 955 2111 727 1885 2423 1946 1950 6684 4894 5263 
1693 1645 543 954 2420 859 1362 3909 5264 3454 6034 
974 1853 2550 1011 753 539 988 1117 5951 1530 6145 
3155 899 1168 1163 812 1467 2868 1150 3423 2166 9298 
3022 1229 792 2897 398 1064 1726 3204 3465 4819 4076 
1926 936 402 3066 956 2293 2409 1469 2795 4699 2848 
2011 1384 993 606 3232 1611 1591 2058 3107 2363 8373 
1096 3081 1374 960 2783 967 910 1651 3892 9582 4569 
6877 734 1451 698 1156 2625 1155 2579 2690 3610 4072 
1231 2600 2032 1779 1218 2459 2384 1421 4964 2251 3051 
3383 2610 3044 1939 3042 976 1776 986 1636 4119 2253 
1530 2095 436 383 827 1310 1398 2050 2407 1993 4045 
6772 2856 766 1327 2899 1583 1498 1993 1757 2482 5606 
5285 665 1606 892 880 1173 918 633 1544 2280 2489 
5239 797 1803 1184 1943 1898 5033 3430 1977 5615 5946 
6790 375 3048 4560 631 675 1307 4035 1708 2588 4879 
1897 1558 1234 1283 2014 3434 4892 1843 2359 6425 4362 
3908 3934 1408 1052 1019 2358 767 1984 2963 5097 5460 
6739 2571 2502 610 1410 1421 1197 4018 2325 2869 6192 
1451 1931 743 785 1688 4189 1871 4771 3988 3210 4762 
2337 949 1368 530 1926 1978 2378 1590 2515 4810 5016 
1950 3389 1599 1195 1877 2583 1288 917 3184 4544 3037 
2933 891 1186 2109 1129 1572 1023 2187 2900 2602 3774 
2935 442 820 846 983 1457 411 1116 1511 3219 4874 
1603 2338 2322 986 1512 1737 1977 2142 1834 2159 3256 
1051 1958 1947 838 2112 2110 2281 2690 3460 2318 6762 
6740 3719 1602 1355 1224 1443 802 2943 2428 3792 6100 
5241 2285 1246 2704 2295 2141 493 2672 1309 6547 5809 
4472 1458 1414 1904 1041 2371 810 2380 2133 3930 7349 
1761 1791 1597 866 1000 2036 1241 2924 1305 4218 3777 
1522 1345 556 729 932 719 1389 5859 3045 5172 3782 
1771 1325 1698 644 563 712 1743 1936 3023 2383 4791 
5284 2144 1700 1894 3059 1655 1891 2929 2435 7022 5835 
3193 3088 1317 2207 1108 1629 1171 1817 2668 2010 5979 
3026 1042 344 893 1494 2287 1073 1739 1623 6243 3107 
5629 776 2024 962 704 997 1432 2093 771 3269 3712 
1359 1056 1362 3050 2205 7047 1443 1380 6332 4159 4584 
1122 358 857 2961 702 598 2238 1646 6048 2580 12569 
2224 2637 525 1085 2032 2310 5756 1064 5505 4802 11663 
6781 3474 1872 686 1205 1521 1400 1994 2299 3436 3925 
2088 381 737 1464 943 1286 1785 1205 5322 2867 4000 
