LAMMPS (2 Aug 2023 - Update 1)
Reading data file ...
  orthogonal box = (0 0 0) to (34.9641 31.7217 30)
  3 by 2 by 1 MPI processor grid
  reading atoms ...
  157 atoms
  scanning bonds ...
  2 = max bonds/atom
  scanning angles ...
  1 = max angles/atom
  reading bonds ...
  2 bonds
  reading angles ...
  1 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     2 = max # of 1-2 neighbors
     1 = max # of 1-3 neighbors
     1 = max # of 1-4 neighbors
     2 = max # of special neighbors
  special bonds CPU = 0.000 seconds
  read_data CPU = 0.006 seconds
3 atoms in group water
Setting atom values ...
  1 settings made for charge
Setting atom values ...
  2 settings made for charge
Generated 0 of 3 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 6 6 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/smooth/linear, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
WARNING: Dump mydump includes no atom IDs and is not sorted by ID. This may complicate post-processing tasks or visualization (../dump.cpp:221)
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 6.595 | 6.641 | 6.866 Mbytes
     Time         Step          Temp         c_Twater        PotEng         KinEng         TotEng       Ndanger      c_COM[1]       c_COM[2]       c_COM[3]   
 7431             7431000   0.98993726     50.755794     -0.065909938    0.019961672   -0.045948267            0   34.20711       4.3830803      11.650196    
 7432             7432000   0.91505779     41.543017     -0.062895164    0.018451758   -0.044443406            0   34.247288      4.1960079      11.465651    
 7433             7433000   1.3824113      79.707517     -0.059115348    0.027875747   -0.0312396              0   33.95238       4.3636486      11.682063    
 7434             7434000   0.82449773     35.437686     -0.040661096    0.016625653   -0.024035444            0   33.339228      2.3125493      11.581694    
 7435             7435000   0.87716473     22.399525     -0.048634453    0.017687661   -0.030946792            0   34.879016      4.5098276      11.606739    
 7436             7436000   0.895674       58.967368     -0.04801756     0.018060892   -0.029956668            0   36.419606      4.8778192      11.922109    
 7437             7437000   0.83179973     28.763558     -0.042107674    0.016772894   -0.02533478             0   36.256604      5.0449785      11.984831    
 7438             7438000   0.55436979     37.203744     -0.044293767    0.011178635   -0.033115132            0   35.58279       4.2506392      11.847269    
 7439             7439000   0.45088326     33.734392     -0.057854491    0.0090918727  -0.048762619            0   36.047177      4.7447026      11.580891    
 7440             7440000   0.62193763     37.562834     -0.067894125    0.012541113   -0.055353012            0   35.836148      4.2793872      11.547432    
 7441             7441000   0.69677886     41.417221     -0.065012624    0.014050255   -0.05096237             0   35.697285      4.2723429      11.607906    
 7442             7442000   0.32097919     17.736338     -0.040450851    0.0064724113  -0.03397844             0   35.779288      4.231359       11.821902    
 7443             7443000   0.19339433     8.1706872     -0.055170286    0.003899716   -0.05127057             0   35.997967      4.1640077      11.725483    
 7444             7444000   1.0454327      31.420844     -0.062505559    0.021080713   -0.041424846            0   35.829065      4.3395737      11.332279    
 7445             7445000   0.94442859     55.939777     -0.066146767    0.019044008   -0.047102759            0   35.716741      4.3435131      11.453821    
 7446             7446000   1.1302354      45.386643     -0.052987881    0.022790724   -0.030197157            0   35.556581      4.1558656      11.79104     
 7447             7447000   1.9871694      97.672928     -0.063638372    0.040070442   -0.02356793             0   36.585184      2.9771384      11.556025    
 7448             7448000   0.55554259     16.218872     -0.055362579    0.011202284   -0.044160295            0   37.825034      3.021403       11.602825    
 7449             7449000   0.22873518     8.9709611     -0.039305385    0.0046123494  -0.034693035            0   37.601844      2.6630149      11.642729    
 7450             7450000   0.75912786     57.810135     -0.038274832    0.015307496   -0.022967335            0   39.053602      2.6088899      12.146937    
 7451             7451000   0.7378744      38.876651     -0.046752948    0.014878929   -0.031874019            0   39.553906      1.9100061      11.811367    
 7452             7452000   1.1625977      34.163643     -0.05802325     0.023443298   -0.034579952            0   38.501729      3.3597644      11.647636    
 7453             7453000   0.97947634     60.375406     -0.060002744    0.019750732   -0.040252012            0   38.473523      2.6576484      11.440974    
 7454             7454000   1.0713352      5.1865552     -0.049781376    0.021603028   -0.028178348            0   38.513161      3.1196022      11.78295     
 7455             7455000   0.64662349     19.288308     -0.056778111    0.013038893   -0.043739219            0   38.152149      3.0683007      11.599942    
 7456             7456000   1.2020255      67.188274     -0.062730002    0.024238343   -0.038491659            0   38.268927      2.6900746      11.628056    
 7457             7457000   0.5870912      42.425433     -0.055539282    0.011838449   -0.043700833            0   38.388639      3.1793154      11.741044    
 7458             7458000   0.47031064     31.875035     -0.061686071    0.0094836177  -0.052202454            0   38.08829       2.9647725      11.582208    
 7459             7459000   0.46174342     33.570595     -0.060821142    0.0093108634  -0.051510278            0   37.943703      2.8690592      11.635063    
 7460             7460000   0.77575179     38.090013     -0.056414785    0.015642711   -0.040772074            0   38.499341      2.6806466      11.729384    
 7461             7461000   0.49816513     28.363223     -0.060669883    0.010045292   -0.050624591            0   38.010488      2.8440899      11.498511    
 7462             7462000   1.0789437      31.482699     -0.058348726    0.021756448   -0.036592277            0   38.450174      2.8092836      11.70338     
 7463             7463000   1.3357266      84.513873     -0.060205119    0.026934369   -0.033270751            0   38.405348      2.7418455      11.412029    
 7464             7464000   1.2339496      47.020192     -0.049560186    0.024882078   -0.024678108            0   38.14063       2.8929766      11.386155    
 7465             7465000   1.3012016      59.090435     -0.040393388    0.026238187   -0.014155201            0   38.750496      4.8973421      11.49948     
 7466             7466000   1.7274496      95.444633     -0.052409208    0.0348333     -0.017575909            0   39.426258      4.3960428      11.746173    
 7467             7467000   1.0570588      71.1744       -0.061744581    0.02131515    -0.040429432            0   38.907111      4.3555366      11.481853    
 7468             7468000   1.448581       87.932804     -0.054272271    0.029210031   -0.025062239            0   39.102578      4.5397244      11.39666     
 7469             7469000   0.85553113     39.570572     -0.044546476    0.017251428   -0.027295048            0   38.878449      5.0725049      11.796293    
 7470             7470000   1.56231        79.751187     -0.056951695    0.031503329   -0.025448366            0   39.025029      4.7344574      11.721154    
 7471             7471000   0.42485331     15.749655     -0.04196782     0.0085669896  -0.03340083             0   38.228153      3.2733095      12.056034    
 7472             7472000   0.8219309      52.117251     -0.067115743    0.016573894   -0.050541849            0   38.314589      2.9945293      11.514092    
 7473             7473000   0.29532782     17.947072     -0.056486453    0.0059551623  -0.05053129             0   38.438164      2.6603026      11.428145    
 7474             7474000   1.219585       64.370033     -0.062956905    0.024592423   -0.038364482            0   38.460152      2.8397411      11.573468    
 7475             7475000   0.60041374     19.012307     -0.053862528    0.012107092   -0.041755435            0   38.238434      3.3335362      11.66281     
 7476             7476000   0.8843634      57.506507     -0.041164124    0.017832819   -0.023331305            0   38.625418      2.9100352      11.936718    
 7477             7477000   0.62296124     39.886864     -0.05572357     0.012561753   -0.043161817            0   38.364982      3.1849329      11.866902    
 7478             7478000   0.83715935     62.059491     -0.055866759    0.016880969   -0.03898579             0   38.267171      3.0153201      11.729861    
 7479             7479000   0.44263973     19.814143     -0.049385804    0.0089256454  -0.040460159            0   37.768768      3.1378616      11.709077    
 7480             7480000   0.46295836     23.395986     -0.044886841    0.0093353622  -0.035551479            0   38.697565      3.6726046      12.050875    
 7481             7481000   1.3467588      94.892134     -0.054400297    0.02715683    -0.027243467            0   39.116982      4.2252005      11.380624    
 7482             7482000   0.58242731     24.981795     -0.058413704    0.011744404   -0.0466693              0   38.190094      5.7324451      11.583888    
 7483             7483000   1.3974148      82.675952     -0.056039409    0.028178287   -0.027861122            0   38.426649      6.1565612      11.623611    
 7484             7484000   1.0267149      46.862294     -0.039783535    0.020703278   -0.019080258            0   38.829129      5.9943388      11.71016     
 7485             7485000   1.0760691      61.371014     -0.059842218    0.021698484   -0.038143734            0   39.018923      6.9354148      11.659334    
 7486             7486000   0.96718216     46.646283     -0.060801643    0.019502824   -0.041298818            0   39.227495      7.1604247      11.549786    
 7487             7487000   0.94963893     58.043921     -0.034328732    0.019149073   -0.01517966             0   39.121214      7.5709677      11.566908    
 7488             7488000   1.2947862      99.16372      -0.067685342    0.026108823   -0.041576519            0   39.085339      7.3601234      11.563607    
 7489             7489000   0.66689578     31.490405     -0.059182491    0.013447675   -0.045734816            0   38.939879      7.2305498      11.519062    
